Date,Flow
25/03/2017,2.97
26/03/2017,2.91
27/03/2017,3.68
28/03/2017,3.15
29/03/2017,3.09
30/03/2017,6.31
31/03/2017,4.69
1/04/2017,4.14
2/04/2017,3.89
3/04/2017,3.74
4/04/2017,4.27
5/04/2017,13.70
6/04/2017,12.42
7/04/2017,8.85
8/04/2017,6.83
9/04/2017,5.74
10/04/2017,5.08
11/04/2017,4.69
12/04/2017,4.46
13/04/2017,4.75
14/04/2017,6.46
15/04/2017,5.93
16/04/2017,5.66
17/04/2017,5.51
18/04/2017,5.14
19/04/2017,4.79
20/04/2017,4.62
21/04/2017,4.40
22/04/2017,4.27
23/04/2017,4.14
24/04/2017,4.03
25/04/2017,3.95
26/04/2017,3.84
27/04/2017,3.82
28/04/2017,3.74
29/04/2017,3.71
30/04/2017,4.43
1/05/2017,4.24
2/05/2017,3.91
3/05/2017,3.80
4/05/2017,3.88
5/05/2017,3.72
6/05/2017,3.63
7/05/2017,3.60
8/05/2017,3.56
9/05/2017,3.51
10/05/2017,3.45
11/05/2017,3.45
12/05/2017,7.33
13/05/2017,7.20
14/05/2017,5.51
15/05/2017,4.93
16/05/2017,4.60
17/05/2017,4.47
18/05/2017,5.25
19/05/2017,5.08
20/05/2017,4.78
21/05/2017,4.51
22/05/2017,4.30
23/05/2017,4.17
24/05/2017,4.22
25/05/2017,4.06
26/05/2017,3.95
27/05/2017,4.34
28/05/2017,4.01
29/05/2017,3.91
30/05/2017,3.89
31/05/2017,3.83
1/06/2017,3.77
2/06/2017,3.71
3/06/2017,3.66
4/06/2017,3.63
5/06/2017,3.57
6/06/2017,3.56
7/06/2017,3.52
8/06/2017,3.46
9/06/2017,3.42
10/06/2017,3.41
11/06/2017,3.36
12/06/2017,3.33
13/06/2017,3.36
14/06/2017,3.78
15/06/2017,3.43
16/06/2017,3.36
17/06/2017,3.31
18/06/2017,3.31
19/06/2017,3.32
20/06/2017,3.25
21/06/2017,3.21
22/06/2017,3.23
23/06/2017,3.64
24/06/2017,4.26
25/06/2017,3.87
26/06/2017,3.73
27/06/2017,3.63
28/06/2017,3.53
29/06/2017,3.48
30/06/2017,3.45
1/07/2017,3.39
2/07/2017,4.32
3/07/2017,3.66
4/07/2017,3.52
5/07/2017,3.51
6/07/2017,3.43
7/07/2017,3.51
8/07/2017,3.42
9/07/2017,3.61
10/07/2017,3.51
11/07/2017,3.43
12/07/2017,3.46
13/07/2017,3.41
14/07/2017,4.00
15/07/2017,3.84
16/07/2017,3.66
17/07/2017,3.58
18/07/2017,5.17
19/07/2017,4.49
20/07/2017,4.34
21/07/2017,7.83
22/07/2017,10.13
23/07/2017,8.49
24/07/2017,6.95
25/07/2017,5.94
26/07/2017,5.34
27/07/2017,4.99
28/07/2017,4.79
29/07/2017,4.49
30/07/2017,4.32
31/07/2017,4.21
1/08/2017,4.09
2/08/2017,4.51
3/08/2017,4.19
4/08/2017,4.04
5/08/2017,3.96
6/08/2017,3.89
7/08/2017,4.22
8/08/2017,3.99
9/08/2017,4.66
10/08/2017,7.63
11/08/2017,6.14
12/08/2017,5.36
13/08/2017,5.06
14/08/2017,5.08
15/08/2017,5.65
16/08/2017,6.03
17/08/2017,5.52
18/08/2017,5.40
19/08/2017,5.22
20/08/2017,5.30
21/08/2017,5.12
22/08/2017,4.82
23/08/2017,4.66
24/08/2017,4.54
25/08/2017,4.44
26/08/2017,4.34
27/08/2017,4.31
28/08/2017,4.62
29/08/2017,6.55
30/08/2017,5.19
31/08/2017,5.30
1/09/2017,4.96
2/09/2017,4.85
3/09/2017,4.74
4/09/2017,4.65
5/09/2017,4.55
6/09/2017,8.33
7/09/2017,10.47
8/09/2017,8.09
9/09/2017,8.55
10/09/2017,9.66
11/09/2017,8.12
12/09/2017,7.20
13/09/2017,6.62
14/09/2017,6.31
15/09/2017,5.85
16/09/2017,7.15
17/09/2017,5.93
18/09/2017,7.08
19/09/2017,6.79
20/09/2017,6.27
21/09/2017,5.98
22/09/2017,6.01
23/09/2017,5.61
24/09/2017,5.39
25/09/2017,5.21
26/09/2017,5.14
27/09/2017,6.24
28/09/2017,5.52
29/09/2017,5.28
30/09/2017,5.17
1/10/2017,5.12
2/10/2017,5.03
3/10/2017,4.82
4/10/2017,4.69
5/10/2017,4.61
6/10/2017,4.55
7/10/2017,4.57
8/10/2017,5.45
9/10/2017,5.36
10/10/2017,5.66
11/10/2017,5.82
12/10/2017,5.36
13/10/2017,5.14
14/10/2017,4.99
15/10/2017,4.86
16/10/2017,4.71
17/10/2017,4.61
18/10/2017,4.50
19/10/2017,4.38
20/10/2017,4.32
21/10/2017,4.26
22/10/2017,4.27
23/10/2017,4.23
24/10/2017,4.11
25/10/2017,4.05
26/10/2017,4.01
27/10/2017,3.94
28/10/2017,3.87
29/10/2017,4.04
30/10/2017,3.88
31/10/2017,3.78
1/11/2017,3.75
2/11/2017,3.74
3/11/2017,3.74
4/11/2017,6.38
5/11/2017,5.18
6/11/2017,4.55
7/11/2017,4.26
8/11/2017,6.06
9/11/2017,4.55
10/11/2017,4.34
11/11/2017,4.21
12/11/2017,4.10
13/11/2017,3.98
14/11/2017,3.89
15/11/2017,3.82
16/11/2017,4.39
17/11/2017,3.90
18/11/2017,3.78
19/11/2017,3.72
20/11/2017,3.66
21/11/2017,3.58
22/11/2017,3.56
23/11/2017,3.51
24/11/2017,3.50
25/11/2017,3.45
26/11/2017,3.43
27/11/2017,3.41
28/11/2017,3.37
29/11/2017,3.45
30/11/2017,3.53
1/12/2017,3.37
2/12/2017,3.33
3/12/2017,3.31
4/12/2017,3.27
5/12/2017,3.26
6/12/2017,3.23
7/12/2017,3.18
8/12/2017,3.21
9/12/2017,3.17
10/12/2017,3.14
11/12/2017,3.14
12/12/2017,3.11
13/12/2017,3.10
14/12/2017,3.09
15/12/2017,3.06
16/12/2017,3.03
17/12/2017,3.03
18/12/2017,3.12
19/12/2017,3.06
20/12/2017,3.06
21/12/2017,2.98
22/12/2017,2.96
23/12/2017,2.93
24/12/2017,2.94
25/12/2017,2.92
26/12/2017,3.04
27/12/2017,2.91
28/12/2017,2.84
29/12/2017,2.84
30/12/2017,2.80
31/12/2017,2.79
1/01/2018,2.76
2/01/2018,2.75
3/01/2018,2.87
4/01/2018,2.82
5/01/2018,4.40
6/01/2018,4.03
7/01/2018,3.38
8/01/2018,3.20
9/01/2018,3.07
10/01/2018,3.00
11/01/2018,2.94
12/01/2018,2.90
13/01/2018,2.85
14/01/2018,2.83
15/01/2018,2.78
16/01/2018,2.88
17/01/2018,2.83
18/01/2018,2.79
19/01/2018,3.07
20/01/2018,2.94
21/01/2018,2.83
22/01/2018,2.84
23/01/2018,2.83
24/01/2018,2.84
25/01/2018,2.77
26/01/2018,2.72
27/01/2018,2.70
28/01/2018,2.67
29/01/2018,2.64
30/01/2018,2.61
31/01/2018,2.60
1/02/2018,2.59
2/02/2018,3.31
3/02/2018,2.78
4/02/2018,2.67
5/02/2018,2.64
6/02/2018,2.63
7/02/2018,2.58
8/02/2018,2.53
9/02/2018,2.62
10/02/2018,2.84
11/02/2018,2.96
12/02/2018,4.69
13/02/2018,8.92
14/02/2018,5.48
15/02/2018,5.46
16/02/2018,4.69
17/02/2018,4.14
18/02/2018,3.82
19/02/2018,3.57
20/02/2018,3.58
21/02/2018,3.45
22/02/2018,3.36
23/02/2018,3.20
24/02/2018,3.10
25/02/2018,3.03
26/02/2018,2.97
27/02/2018,2.91
28/02/2018,2.91
1/03/2018,2.84
2/03/2018,2.82
3/03/2018,2.78
4/03/2018,2.73
5/03/2018,2.71
6/03/2018,2.69
7/03/2018,2.67
8/03/2018,3.03
9/03/2018,2.71
10/03/2018,2.63
11/03/2018,2.60
12/03/2018,2.58
13/03/2018,2.63
14/03/2018,2.56
15/03/2018,2.53
16/03/2018,2.54
17/03/2018,2.49
18/03/2018,2.46
19/03/2018,2.44
20/03/2018,2.42
21/03/2018,2.40
22/03/2018,2.40
23/03/2018,2.50
24/03/2018,2.39
25/03/2018,2.72
26/03/2018,2.47
27/03/2018,2.41
28/03/2018,2.39
29/03/2018,2.42
30/03/2018,2.45
31/03/2018,2.38
1/04/2018,2.35
2/04/2018,2.32
3/04/2018,2.30
4/04/2018,2.28
5/04/2018,2.26
6/04/2018,2.25
7/04/2018,2.23
8/04/2018,2.22
9/04/2018,2.21
10/04/2018,2.58
11/04/2018,2.90
12/04/2018,2.56
13/04/2018,2.54
14/04/2018,2.45
15/04/2018,2.46
16/04/2018,4.92
17/04/2018,4.06
18/04/2018,3.90
19/04/2018,3.42
20/04/2018,3.21
21/04/2018,3.05
22/04/2018,2.92
23/04/2018,2.82
24/04/2018,2.73
25/04/2018,2.64
26/04/2018,2.58
27/04/2018,2.54
28/04/2018,2.53
29/04/2018,2.94
30/04/2018,3.99
1/05/2018,3.46
2/05/2018,3.21
3/05/2018,3.09
4/05/2018,2.97
5/05/2018,2.90
6/05/2018,2.91
7/05/2018,2.77
8/05/2018,2.70
9/05/2018,2.64
10/05/2018,2.61
11/05/2018,2.58
12/05/2018,3.82
13/05/2018,4.32
14/05/2018,3.98
15/05/2018,3.60
16/05/2018,3.42
17/05/2018,4.04
18/05/2018,3.75
19/05/2018,3.71
20/05/2018,3.69
21/05/2018,3.68
22/05/2018,3.56
23/05/2018,5.14
24/05/2018,4.78
25/05/2018,5.93
26/05/2018,5.91
27/05/2018,5.21
28/05/2018,4.72
29/05/2018,4.34
30/05/2018,4.06
31/05/2018,3.87
1/06/2018,3.72
2/06/2018,3.56
3/06/2018,3.46
4/06/2018,4.06
5/06/2018,3.63
6/06/2018,3.45
7/06/2018,3.36
8/06/2018,3.29
9/06/2018,3.22
10/06/2018,3.16
11/06/2018,3.15
12/06/2018,3.78
13/06/2018,4.86
14/06/2018,5.45
15/06/2018,4.66
16/06/2018,4.35
17/06/2018,4.18
18/06/2018,4.01
19/06/2018,4.18
20/06/2018,3.95
21/06/2018,3.84
22/06/2018,3.75
23/06/2018,3.66
24/06/2018,3.60
25/06/2018,4.18
26/06/2018,3.82
27/06/2018,3.69
28/06/2018,3.60
29/06/2018,3.55
30/06/2018,3.50
1/07/2018,3.47
2/07/2018,3.84
3/07/2018,3.58
4/07/2018,3.50
5/07/2018,3.43
6/07/2018,3.38
7/07/2018,3.33
8/07/2018,3.37
9/07/2018,6.36
10/07/2018,6.51
11/07/2018,5.67
12/07/2018,5.05
13/07/2018,4.65
14/07/2018,4.40
15/07/2018,4.23
16/07/2018,4.62
17/07/2018,4.18
18/07/2018,4.00
19/07/2018,3.90
20/07/2018,3.87
21/07/2018,3.78
22/07/2018,4.90
23/07/2018,4.44
24/07/2018,4.26
25/07/2018,4.11
26/07/2018,4.05
27/07/2018,3.94
28/07/2018,3.90
29/07/2018,3.83
30/07/2018,3.75
31/07/2018,3.68
1/08/2018,3.67
2/08/2018,3.57
3/08/2018,3.79
4/08/2018,3.68
5/08/2018,3.85
6/08/2018,4.60
7/08/2018,4.26
8/08/2018,4.06
9/08/2018,4.30
10/08/2018,4.05
11/08/2018,3.95
12/08/2018,3.88
13/08/2018,3.82
14/08/2018,4.17
15/08/2018,4.38
16/08/2018,4.03
17/08/2018,4.11
18/08/2018,4.11
19/08/2018,3.95
20/08/2018,3.88
21/08/2018,4.71
22/08/2018,6.17
23/08/2018,6.60
24/08/2018,6.22
25/08/2018,5.51
26/08/2018,5.06
27/08/2018,4.72
28/08/2018,4.50
29/08/2018,4.31
30/08/2018,4.21
31/08/2018,4.09
1/09/2018,3.98
2/09/2018,3.95
3/09/2018,4.28
4/09/2018,4.15
5/09/2018,6.74
6/09/2018,5.85
7/09/2018,5.27
8/09/2018,5.48
9/09/2018,5.24
10/09/2018,5.02
11/09/2018,4.81
12/09/2018,4.60
13/09/2018,4.43
14/09/2018,4.31
15/09/2018,4.21
16/09/2018,4.08
17/09/2018,3.99
18/09/2018,3.91
19/09/2018,3.84
20/09/2018,3.79
21/09/2018,3.74
22/09/2018,3.69
23/09/2018,3.62
24/09/2018,3.58
25/09/2018,3.79
26/09/2018,3.58
27/09/2018,3.51
28/09/2018,3.51
29/09/2018,3.43
30/09/2018,3.39
1/10/2018,3.36
2/10/2018,3.50
3/10/2018,3.32
4/10/2018,3.29
5/10/2018,3.26
6/10/2018,3.22
7/10/2018,3.26
8/10/2018,3.18
9/10/2018,3.14
10/10/2018,3.14
11/10/2018,3.11
12/10/2018,4.11
13/10/2018,3.39
14/10/2018,3.26
15/10/2018,3.17
16/10/2018,3.16
17/10/2018,3.12
18/10/2018,3.07
19/10/2018,3.05
20/10/2018,3.03
21/10/2018,2.99
22/10/2018,2.97
23/10/2018,2.96
24/10/2018,2.93
25/10/2018,2.91
26/10/2018,2.91
27/10/2018,2.87
28/10/2018,3.17
29/10/2018,2.91
30/10/2018,3.01
31/10/2018,3.01
1/11/2018,3.00
2/11/2018,2.93
3/11/2018,2.90
4/11/2018,3.01
5/11/2018,2.87
6/11/2018,2.84
7/11/2018,2.80
8/11/2018,2.88
9/11/2018,2.85
10/11/2018,3.04
11/11/2018,2.83
12/11/2018,2.80
13/11/2018,3.10
14/11/2018,3.25
15/11/2018,2.99
16/11/2018,2.91
17/11/2018,2.87
18/11/2018,2.84
19/11/2018,2.83
20/11/2018,2.79
21/11/2018,2.77
22/11/2018,2.79
23/11/2018,2.73
24/11/2018,2.73
25/11/2018,2.83
26/11/2018,2.92
27/11/2018,2.76
28/11/2018,2.77
29/11/2018,2.68
30/11/2018,2.66
1/12/2018,2.72
2/12/2018,3.75
3/12/2018,3.37
4/12/2018,3.27
5/12/2018,3.17
6/12/2018,3.32
7/12/2018,3.09
8/12/2018,2.99
9/12/2018,2.94
10/12/2018,2.88
11/12/2018,2.84
12/12/2018,3.09
13/12/2018,2.97
14/12/2018,3.05
15/12/2018,3.01
16/12/2018,2.93
17/12/2018,2.87
18/12/2018,2.83
19/12/2018,2.78
20/12/2018,2.83
21/12/2018,2.75
22/12/2018,2.69
23/12/2018,2.64
24/12/2018,2.92
25/12/2018,4.17
26/12/2018,3.47
27/12/2018,3.20
28/12/2018,3.01
29/12/2018,3.00
30/12/2018,2.87
31/12/2018,2.82
1/01/2019,2.77
2/01/2019,2.73
3/01/2019,2.68
4/01/2019,2.64
5/01/2019,2.60
6/01/2019,2.58
7/01/2019,2.54
8/01/2019,2.51
9/01/2019,2.49
10/01/2019,2.47
11/01/2019,2.44
12/01/2019,2.42
13/01/2019,2.40
14/01/2019,2.87
15/01/2019,3.28
16/01/2019,3.51
17/01/2019,2.91
18/01/2019,2.75
19/01/2019,2.67
20/01/2019,2.66
21/01/2019,2.56
22/01/2019,2.51
23/01/2019,2.48
24/01/2019,2.71
25/01/2019,2.46
26/01/2019,2.42
27/01/2019,2.39
28/01/2019,2.36
29/01/2019,2.33
30/01/2019,2.31
31/01/2019,2.28
1/02/2019,2.27
2/02/2019,2.27
3/02/2019,2.24
4/02/2019,2.22
5/02/2019,2.20
6/02/2019,2.19
7/02/2019,2.17
8/02/2019,2.16
9/02/2019,2.14
10/02/2019,2.15
11/02/2019,2.14
12/02/2019,2.12
13/02/2019,2.11
14/02/2019,2.09
15/02/2019,2.08
16/02/2019,2.07
17/02/2019,2.06
18/02/2019,2.04
19/02/2019,2.04
20/02/2019,2.02
21/02/2019,2.01
22/02/2019,2.08
23/02/2019,3.05
24/02/2019,2.20
25/02/2019,2.12
26/02/2019,2.06
27/02/2019,2.05
28/02/2019,2.02
1/03/2019,2.00
2/03/2019,1.98
3/03/2019,1.97
4/03/2019,1.97
5/03/2019,1.95
6/03/2019,1.94
7/03/2019,1.94
8/03/2019,1.97
9/03/2019,1.97
10/03/2019,1.94
11/03/2019,1.92
12/03/2019,1.90
13/03/2019,1.94
14/03/2019,2.06
15/03/2019,2.03
16/03/2019,1.94
17/03/2019,1.91
18/03/2019,1.88
19/03/2019,1.87
20/03/2019,1.85
21/03/2019,1.85
22/03/2019,1.83
23/03/2019,1.82
24/03/2019,1.80
25/03/2019,1.80
26/03/2019,1.81
27/03/2019,1.77
28/03/2019,2.27
29/03/2019,1.84
30/03/2019,1.78
31/03/2019,1.74
1/04/2019,1.76
2/04/2019,2.78
3/04/2019,2.15
4/04/2019,1.98
5/04/2019,1.90
6/04/2019,1.84
7/04/2019,1.80
8/04/2019,1.77
9/04/2019,1.75
10/04/2019,1.72
11/04/2019,1.72
12/04/2019,1.98
13/04/2019,1.76
14/04/2019,1.71
15/04/2019,1.69
16/04/2019,1.66
17/04/2019,1.64
18/04/2019,1.63
19/04/2019,1.63
20/04/2019,1.62
21/04/2019,1.62
22/04/2019,1.86
23/04/2019,1.81
24/04/2019,1.69
25/04/2019,1.64
26/04/2019,1.63
27/04/2019,1.62
28/04/2019,1.84
29/04/2019,2.04
30/04/2019,2.10
1/05/2019,1.90
2/05/2019,1.82
3/05/2019,1.77
4/05/2019,1.73
5/05/2019,1.70
6/05/2019,1.66
7/05/2019,1.64
8/05/2019,1.63
9/05/2019,1.61
10/05/2019,1.75
11/05/2019,1.61
12/05/2019,1.58
13/05/2019,2.88
14/05/2019,2.12
15/05/2019,2.08
16/05/2019,1.96
17/05/2019,1.90
18/05/2019,1.85
19/05/2019,1.85
20/05/2019,1.78
21/05/2019,1.76
22/05/2019,1.73
23/05/2019,1.70
24/05/2019,1.68
25/05/2019,1.67
26/05/2019,1.65
27/05/2019,1.63
28/05/2019,1.70
29/05/2019,2.12
30/05/2019,1.77
31/05/2019,5.07
1/06/2019,4.63
2/06/2019,4.53
3/06/2019,3.74
4/06/2019,3.28
5/06/2019,3.40
6/06/2019,5.07
7/06/2019,4.44
8/06/2019,3.85
9/06/2019,3.50
10/06/2019,3.22
11/06/2019,3.04
12/06/2019,2.91
13/06/2019,3.25
14/06/2019,3.03
15/06/2019,2.89
16/06/2019,2.79
17/06/2019,2.70
18/06/2019,2.62
19/06/2019,2.54
20/06/2019,2.46
21/06/2019,3.06
22/06/2019,2.59
23/06/2019,2.50
24/06/2019,2.55
25/06/2019,2.42
26/06/2019,2.36
27/06/2019,2.31
28/06/2019,2.26
29/06/2019,2.21
30/06/2019,2.18
1/07/2019,2.15
2/07/2019,2.15
3/07/2019,2.16
4/07/2019,3.61
5/07/2019,8.97
6/07/2019,5.56
7/07/2019,4.53
8/07/2019,4.04
9/07/2019,3.73
10/07/2019,3.47
11/07/2019,3.37
12/07/2019,3.21
13/07/2019,3.41
14/07/2019,3.38
15/07/2019,4.91
16/07/2019,4.80
17/07/2019,5.04
18/07/2019,4.81
19/07/2019,4.53
20/07/2019,4.63
21/07/2019,4.55
22/07/2019,4.31
23/07/2019,4.11
24/07/2019,3.94
25/07/2019,3.77
26/07/2019,3.61
27/07/2019,3.49
28/07/2019,3.35
29/07/2019,3.27
30/07/2019,3.27
31/07/2019,3.31
1/08/2019,3.15
2/08/2019,3.06
3/08/2019,3.23
4/08/2019,3.23
5/08/2019,3.14
6/08/2019,3.03
7/08/2019,3.00
8/08/2019,3.07
9/08/2019,3.54
10/08/2019,3.46
11/08/2019,4.34
12/08/2019,7.04
13/08/2019,6.74
14/08/2019,5.69
15/08/2019,5.01
16/08/2019,4.59
17/08/2019,4.45
18/08/2019,4.26
19/08/2019,4.01
20/08/2019,3.88
21/08/2019,3.96
22/08/2019,4.44
23/08/2019,5.31
24/08/2019,5.67
25/08/2019,5.03
26/08/2019,4.93
27/08/2019,4.55
28/08/2019,4.29
29/08/2019,4.15
30/08/2019,4.02
31/08/2019,3.97
1/09/2019,3.83
2/09/2019,3.76
3/09/2019,3.68
4/09/2019,3.63
5/09/2019,3.79
6/09/2019,3.80
7/09/2019,3.57
8/09/2019,3.63
9/09/2019,3.67
10/09/2019,3.61
11/09/2019,3.54
12/09/2019,3.46
13/09/2019,3.41
14/09/2019,3.38
15/09/2019,3.43
16/09/2019,3.33
17/09/2019,3.28
18/09/2019,3.21
19/09/2019,3.19
20/09/2019,3.14
21/09/2019,3.11
22/09/2019,3.08
23/09/2019,3.07
24/09/2019,3.96
25/09/2019,3.52
26/09/2019,3.65
27/09/2019,3.62
28/09/2019,3.50
29/09/2019,3.43
30/09/2019,3.56
1/10/2019,3.65
2/10/2019,3.68
3/10/2019,3.62
4/10/2019,3.56
5/10/2019,3.52
6/10/2019,3.86
7/10/2019,3.62
8/10/2019,3.61
9/10/2019,3.55
10/10/2019,3.49
11/10/2019,4.08
12/10/2019,3.89
13/10/2019,3.74
14/10/2019,3.66
15/10/2019,3.62
16/10/2019,3.69
17/10/2019,3.51
18/10/2019,3.43
19/10/2019,4.38
20/10/2019,3.71
21/10/2019,3.62
22/10/2019,3.78
23/10/2019,4.05
24/10/2019,3.77
25/10/2019,3.72
26/10/2019,3.63
27/10/2019,3.58
28/10/2019,3.52
29/10/2019,3.49
30/10/2019,3.43
31/10/2019,3.37
1/11/2019,3.32
2/11/2019,3.28
3/11/2019,3.23
4/11/2019,3.19
5/11/2019,3.14
6/11/2019,3.13
7/11/2019,3.08
8/11/2019,3.06
9/11/2019,3.02
10/11/2019,3.08
11/11/2019,3.31
12/11/2019,3.02
13/11/2019,3.00
14/11/2019,3.28
15/11/2019,3.27
16/11/2019,3.07
17/11/2019,3.01
18/11/2019,3.19
19/11/2019,3.11
20/11/2019,3.09
21/11/2019,3.00
22/11/2019,2.96
23/11/2019,2.93
24/11/2019,2.89
25/11/2019,2.86
26/11/2019,2.82
27/11/2019,2.79
28/11/2019,2.76
29/11/2019,2.74
30/11/2019,2.73
1/12/2019,3.10
2/12/2019,2.88
3/12/2019,2.80
4/12/2019,2.88
5/12/2019,2.80
6/12/2019,2.74
7/12/2019,2.73
8/12/2019,2.74
9/12/2019,2.82
10/12/2019,2.74
11/12/2019,2.68
12/12/2019,2.66
13/12/2019,2.63
14/12/2019,2.59
15/12/2019,2.58
16/12/2019,2.62
17/12/2019,3.11
18/12/2019,5.04
19/12/2019,4.16
20/12/2019,3.83
21/12/2019,4.02
22/12/2019,3.74
23/12/2019,3.58
24/12/2019,3.40
25/12/2019,3.29
26/12/2019,3.51
27/12/2019,3.31
28/12/2019,3.19
29/12/2019,3.08
30/12/2019,3.03
31/12/2019,2.96
1/01/2020,2.93
2/01/2020,2.88
3/01/2020,2.83
4/01/2020,2.80
5/01/2020,2.76
6/01/2020,2.80
7/01/2020,2.72
8/01/2020,2.67
9/01/2020,2.68
10/01/2020,2.63
11/01/2020,2.59
12/01/2020,2.57
13/01/2020,2.55
14/01/2020,2.74
15/01/2020,2.57
16/01/2020,2.54
17/01/2020,2.49
18/01/2020,2.47
19/01/2020,2.46
20/01/2020,2.44
21/01/2020,2.42
22/01/2020,2.39
23/01/2020,2.37
24/01/2020,2.35
25/01/2020,2.34
26/01/2020,2.33
27/01/2020,2.32
28/01/2020,2.28
29/01/2020,2.27
30/01/2020,2.27
31/01/2020,2.25
1/02/2020,2.22
2/02/2020,2.21
3/02/2020,2.18
4/02/2020,2.17
5/02/2020,2.16
6/02/2020,2.14
7/02/2020,2.13
8/02/2020,2.13
9/02/2020,2.10
10/02/2020,2.08
11/02/2020,2.08
12/02/2020,2.07
13/02/2020,2.05
14/02/2020,2.04
15/02/2020,2.03
16/02/2020,2.05
17/02/2020,2.04
18/02/2020,2.02
19/02/2020,2.01
20/02/2020,2.10
21/02/2020,2.02
22/02/2020,2.02
23/02/2020,2.08
24/02/2020,2.02
25/02/2020,2.00
26/02/2020,1.98
27/02/2020,1.97
28/02/2020,1.96
29/02/2020,1.94
1/03/2020,1.93
2/03/2020,1.92
3/03/2020,1.93
4/03/2020,2.17
5/03/2020,2.02
6/03/2020,1.95
7/03/2020,1.93
8/03/2020,1.92
9/03/2020,1.92
10/03/2020,2.03
11/03/2020,1.93
12/03/2020,1.93
13/03/2020,1.89
14/03/2020,1.86
15/03/2020,1.84
16/03/2020,1.83
17/03/2020,1.81
18/03/2020,1.80
19/03/2020,1.81
20/03/2020,1.79
21/03/2020,1.77
22/03/2020,1.81
23/03/2020,1.82
24/03/2020,2.22
25/03/2020,1.89
26/03/2020,1.83
27/03/2020,1.83
28/03/2020,2.01
29/03/2020,1.84
30/03/2020,1.81
31/03/2020,1.84
1/04/2020,1.78
2/04/2020,1.77
3/04/2020,1.76
4/04/2020,1.73
5/04/2020,1.71
6/04/2020,1.70
7/04/2020,1.70
8/04/2020,1.69
9/04/2020,1.69
10/04/2020,1.67
11/04/2020,1.66
12/04/2020,1.66
13/04/2020,2.56
14/04/2020,1.92
15/04/2020,1.77
16/04/2020,1.71
17/04/2020,1.72
18/04/2020,4.61
19/04/2020,2.53
20/04/2020,2.16
21/04/2020,2.00
22/04/2020,1.92
23/04/2020,1.86
24/04/2020,1.81
25/04/2020,1.77
26/04/2020,1.74
27/04/2020,1.71
28/04/2020,1.70
29/04/2020,1.67
30/04/2020,1.65
1/05/2020,1.63
2/05/2020,1.61
3/05/2020,1.68
4/05/2020,2.79
5/05/2020,2.76
6/05/2020,2.36
7/05/2020,2.16
8/05/2020,2.05
9/05/2020,1.96
10/05/2020,1.92
11/05/2020,1.86
12/05/2020,1.83
13/05/2020,1.78
14/05/2020,1.76
15/05/2020,1.73
16/05/2020,1.70
17/05/2020,1.68
18/05/2020,1.67
19/05/2020,1.64
20/05/2020,1.63
21/05/2020,1.61
22/05/2020,1.60
23/05/2020,1.59
24/05/2020,1.59
25/05/2020,3.33
26/05/2020,2.20
27/05/2020,1.98
28/05/2020,1.89
29/05/2020,1.83
30/05/2020,1.79
31/05/2020,1.75
1/06/2020,1.79
2/06/2020,1.77
3/06/2020,1.72
4/06/2020,2.53
5/06/2020,3.17
6/06/2020,2.63
7/06/2020,2.40
8/06/2020,2.27
9/06/2020,2.17
10/06/2020,2.07
11/06/2020,2.01
12/06/2020,1.95
13/06/2020,1.96
14/06/2020,1.89
15/06/2020,1.86
16/06/2020,1.82
17/06/2020,1.80
18/06/2020,1.77
19/06/2020,2.91
20/06/2020,3.61
21/06/2020,3.06
22/06/2020,2.81
23/06/2020,2.62
24/06/2020,2.49
25/06/2020,2.39
26/06/2020,2.31
27/06/2020,2.25
28/06/2020,4.13
29/06/2020,3.86
30/06/2020,3.97
1/07/2020,3.69
2/07/2020,3.41
3/07/2020,3.16
4/07/2020,2.97
5/07/2020,2.88
6/07/2020,3.27
7/07/2020,3.55
8/07/2020,4.08
9/07/2020,3.91
10/07/2020,3.65
11/07/2020,3.45
12/07/2020,3.28
13/07/2020,3.27
14/07/2020,3.40
15/07/2020,3.17
16/07/2020,3.41
17/07/2020,3.41
18/07/2020,3.31
19/07/2020,3.25
20/07/2020,3.17
21/07/2020,3.45
22/07/2020,3.63
23/07/2020,3.47
24/07/2020,3.47
25/07/2020,3.34
26/07/2020,3.25
27/07/2020,3.16
28/07/2020,3.09
29/07/2020,3.02
30/07/2020,2.96
31/07/2020,2.91
1/08/2020,2.86
2/08/2020,2.79
3/08/2020,2.74
4/08/2020,2.70
5/08/2020,2.65
6/08/2020,2.60
7/08/2020,3.16
8/08/2020,2.91
9/08/2020,2.68
10/08/2020,2.60
11/08/2020,2.56
12/08/2020,2.60
13/08/2020,2.53
14/08/2020,2.49
15/08/2020,2.45
16/08/2020,2.42
17/08/2020,2.40
18/08/2020,2.37
19/08/2020,2.40
20/08/2020,2.54
21/08/2020,3.74
22/08/2020,3.10
23/08/2020,2.94
24/08/2020,3.85
25/08/2020,4.04
26/08/2020,3.97
27/08/2020,3.77
28/08/2020,3.61
29/08/2020,3.68
30/08/2020,3.49
31/08/2020,3.39
1/09/2020,3.32
2/09/2020,3.28
3/09/2020,3.23
4/09/2020,3.14
5/09/2020,3.06
6/09/2020,3.02
7/09/2020,3.71
8/09/2020,3.25
9/09/2020,3.19
10/09/2020,3.14
11/09/2020,3.11
12/09/2020,3.02
13/09/2020,2.96
14/09/2020,2.91
15/09/2020,2.96
16/09/2020,2.86
