Date,Flow
19/10/2021,12.06
20/10/2021,9.29
21/10/2021,7.43
22/10/2021,6.53
23/10/2021,6.23
24/10/2021,6.23
25/10/2021,5.46
26/10/2021,4.91
27/10/2021,4.58
28/10/2021,4.71
29/10/2021,7.48
30/10/2021,6.36
31/10/2021,8.53
1/11/2021,7.16
2/11/2021,6.19
3/11/2021,5.54
4/11/2021,5.01
5/11/2021,4.64
6/11/2021,4.47
7/11/2021,4.24
8/11/2021,4
9/11/2021,3.85
10/11/2021,3.67
11/11/2021,3.49
12/11/2021,3.43
13/11/2021,3.82
14/11/2021,7.38
15/11/2021,6.93
16/11/2021,6.1
17/11/2021,7.62
18/11/2021,6.31
19/11/2021,5.74
20/11/2021,5.12
21/11/2021,4.68
22/11/2021,5.38
23/11/2021,4.47
24/11/2021,4.16
25/11/2021,3.92
26/11/2021,3.75
27/11/2021,3.58
28/11/2021,3.47
29/11/2021,3.34
30/11/2021,3.26
1/12/2021,3.28
2/12/2021,3.14
3/12/2021,2.99
4/12/2021,2.98
5/12/2021,3.51
6/12/2021,3.06
7/12/2021,5.86
8/12/2021,4.35
9/12/2021,3.87
10/12/2021,3.63
11/12/2021,3.4
12/12/2021,19.15
13/12/2021,12.54
14/12/2021,14.48
15/12/2021,54.06
16/12/2021,30.83
17/12/2021,22.32
18/12/2021,15.3
19/12/2021,11.39
20/12/2021,9.1
21/12/2021,7.52
22/12/2021,6.48
23/12/2021,5.68
24/12/2021,5.12
25/12/2021,4.64
26/12/2021,4.44
27/12/2021,4.13
28/12/2021,3.92
29/12/2021,5.99
30/12/2021,4.61
31/12/2021,4.05
1/01/2022,3.81
2/01/2022,3.61
3/01/2022,3.46
4/01/2022,3.32
5/01/2022,3.22
6/01/2022,3.12
7/01/2022,3.02
8/01/2022,2.93
9/01/2022,2.84
10/01/2022,2.77
11/01/2022,2.7
12/01/2022,2.63
13/01/2022,2.53
14/01/2022,2.49
15/01/2022,2.41
16/01/2022,2.29
17/01/2022,2.27
18/01/2022,2.21
19/01/2022,2.16
20/01/2022,2.1
21/01/2022,2.1
22/01/2022,2.04
23/01/2022,2.01
24/01/2022,1.95
25/01/2022,2.08
26/01/2022,2.11
27/01/2022,1.99
28/01/2022,1.87
29/01/2022,1.81
30/01/2022,1.77
31/01/2022,1.74
1/02/2022,1.68
2/02/2022,1.73
3/02/2022,1.73
4/02/2022,1.64
5/02/2022,1.62
6/02/2022,2.52
7/02/2022,6.93
8/02/2022,3.22
9/02/2022,2.52
10/02/2022,2.22
11/02/2022,2.08
12/02/2022,45.3
13/02/2022,24.45
14/02/2022,18.12
15/02/2022,11.33
16/02/2022,8.19
17/02/2022,6.66
18/02/2022,5.54
19/02/2022,4.94
20/02/2022,4.58
21/02/2022,4.21
22/02/2022,4.19
23/02/2022,3.9
24/02/2022,3.63
25/02/2022,3.43
26/02/2022,3.3
27/02/2022,3.18
28/02/2022,3.12
1/03/2022,2.99
2/03/2022,2.88
3/03/2022,2.8
4/03/2022,2.73
5/03/2022,2.63
6/03/2022,2.57
7/03/2022,2.49
8/03/2022,2.42
9/03/2022,2.35
10/03/2022,2.29
11/03/2022,2.24
12/03/2022,2.18
13/03/2022,2.1
14/03/2022,2.05
15/03/2022,2.01
16/03/2022,1.97
17/03/2022,1.92
18/03/2022,1.91
19/03/2022,1.92
20/03/2022,1.9
21/03/2022,2.22
22/03/2022,4.68
23/03/2022,17.18
24/03/2022,27.07
25/03/2022,13.81
26/03/2022,9.09
27/03/2022,6.75
28/03/2022,5.54
29/03/2022,4.81
30/03/2022,4.38
31/03/2022,4
1/04/2022,3.77
2/04/2022,3.54
3/04/2022,3.45
4/04/2022,3.26
5/04/2022,3.16
6/04/2022,4.5
7/04/2022,4.13
8/04/2022,3.45
9/04/2022,3.28
10/04/2022,3.04
11/04/2022,2.96
12/04/2022,2.91
13/04/2022,2.89
14/04/2022,2.7
15/04/2022,2.62
16/04/2022,2.6
17/04/2022,2.49
18/04/2022,2.42
19/04/2022,2.42
20/04/2022,2.49
21/04/2022,2.89
22/04/2022,4.3
23/04/2022,3.32
24/04/2022,2.94
25/04/2022,2.78
26/04/2022,2.58
27/04/2022,2.45
28/04/2022,2.4
29/04/2022,2.3
30/04/2022,2.22
1/05/2022,2.16
2/05/2022,2.11
3/05/2022,2.08
4/05/2022,2.02
5/05/2022,1.95
6/05/2022,1.92
7/05/2022,1.9
8/05/2022,1.85
9/05/2022,1.85
10/05/2022,2.01
11/05/2022,1.8
12/05/2022,1.76
13/05/2022,1.71
14/05/2022,1.7
15/05/2022,1.8
16/05/2022,2.94
17/05/2022,2.11
18/05/2022,5.09
19/05/2022,3.56
20/05/2022,4.41
21/05/2022,5.58
22/05/2022,4.44
23/05/2022,3.75
24/05/2022,3.36
25/05/2022,3.12
26/05/2022,2.91
27/05/2022,2.78
28/05/2022,2.63
29/05/2022,2.55
30/05/2022,3.32
31/05/2022,8.68
1/06/2022,19.57
2/06/2022,30.03
3/06/2022,29.33
4/06/2022,18.12
5/06/2022,12.63
6/06/2022,10.36
7/06/2022,9.61
8/06/2022,14.08
9/06/2022,14.56
10/06/2022,23.96
11/06/2022,53.37
12/06/2022,45.22
13/06/2022,78.75
14/06/2022,52.25
15/06/2022,30.83
16/06/2022,19.98
17/06/2022,14.35
18/06/2022,11.82
19/06/2022,15.91
20/06/2022,11.75
21/06/2022,10.03
22/06/2022,8.68
23/06/2022,7.66
24/06/2022,6.84
25/06/2022,6.36
26/06/2022,5.82
27/06/2022,5.38
28/06/2022,4.98
29/06/2022,4.64
30/06/2022,4.41
1/07/2022,4.19
2/07/2022,3.95
3/07/2022,3.8
4/07/2022,3.65
5/07/2022,3.51
6/07/2022,4.84
7/07/2022,3.87
8/07/2022,14.08
9/07/2022,27.85
10/07/2022,21.85
11/07/2022,16.13
12/07/2022,35.56
13/07/2022,48.74
14/07/2022,29.94
15/07/2022,26.47
16/07/2022,19.57
17/07/2022,14.91
18/07/2022,11.94
19/07/2022,12.12
20/07/2022,14.01
21/07/2022,16.21
22/07/2022,13.14
23/07/2022,10.98
24/07/2022,9.45
25/07/2022,8.43
26/07/2022,16.13
27/07/2022,50.96
28/07/2022,40.42
29/07/2022,45.46
30/07/2022,30.3
31/07/2022,25.96
1/08/2022,18.59
2/08/2022,14.98
3/08/2022,12.63
4/08/2022,10.63
5/08/2022,9.19
6/08/2022,8.09
7/08/2022,12.63
8/08/2022,8.43
9/08/2022,7.71
10/08/2022,7.07
11/08/2022,6.49
12/08/2022,5.98
13/08/2022,5.54
14/08/2022,5.12
15/08/2022,4.77
16/08/2022,4.74
17/08/2022,7.76
18/08/2022,19.98
19/08/2022,41.93
20/08/2022,42.26
21/08/2022,34.82
22/08/2022,24.79
23/08/2022,17.72
24/08/2022,13.81
25/08/2022,11.27
26/08/2022,20.91
27/08/2022,24.54
28/08/2022,17.65
29/08/2022,13.81
30/08/2022,11.15
31/08/2022,9.45
1/09/2022,8.14
2/09/2022,7.38
3/09/2022,6.49
4/09/2022,8
5/09/2022,7.16
6/09/2022,8.43
7/09/2022,7.29
8/09/2022,6.84
9/09/2022,6.31
10/09/2022,7.57
11/09/2022,16.73
12/09/2022,13.74
13/09/2022,18.2
14/09/2022,17.11
15/09/2022,14.49
16/09/2022,12.25
17/09/2022,10.19
18/09/2022,8.83
19/09/2022,7.95
20/09/2022,43.17
21/09/2022,32.17
22/09/2022,22.49
23/09/2022,18.67
24/09/2022,14.42
25/09/2022,11.75
26/09/2022,10.14
27/09/2022,8.73
28/09/2022,7.66
29/09/2022,6.89
30/09/2022,6.62
1/10/2022,19.24
2/10/2022,44.97
3/10/2022,32.35
4/10/2022,23.06
5/10/2022,17.11
6/10/2022,13.61
7/10/2022,10.92
8/10/2022,9.09
9/10/2022,7.95
10/10/2022,7.07
11/10/2022,6.62
12/10/2022,6.23
13/10/2022,6.49
14/10/2022,6.53
15/10/2022,5.78
16/10/2022,5.54
17/10/2022,5.42
18/10/2022,5.98
19/10/2022,5.27
20/10/2022,4.84
21/10/2022,4.53
22/10/2022,4.38
23/10/2022,4.19
24/10/2022,4.03
25/10/2022,4
26/10/2022,3.95
27/10/2022,3.85
28/10/2022,3.6
29/10/2022,4.03
30/10/2022,18.04
31/10/2022,16.96
1/11/2022,11.27
2/11/2022,8.43
3/11/2022,7.25
4/11/2022,6.53
5/11/2022,5.66
6/11/2022,5.27
7/11/2022,4.91
8/11/2022,4.61
9/11/2022,4.44
10/11/2022,4.13
11/11/2022,4.1
12/11/2022,7.8
13/11/2022,5.62
14/11/2022,5.09
15/11/2022,4.81
16/11/2022,4.41
17/11/2022,4.53
18/11/2022,6.44
19/11/2022,12.19
20/11/2022,12.19
21/11/2022,15.12
22/11/2022,16.65
23/11/2022,41.76
24/11/2022,41.51
25/11/2022,33.63
26/11/2022,23.22
27/11/2022,16.28
28/11/2022,15.62
29/11/2022,12.63
30/11/2022,13.87
1/12/2022,14.42
2/12/2022,11.88
3/12/2022,9.87
4/12/2022,8.48
5/12/2022,7.34
6/12/2022,6.66
7/12/2022,5.98
8/12/2022,5.38
9/12/2022,5.16
10/12/2022,14.35
11/12/2022,24.04
12/12/2022,24.04
13/12/2022,17.88
14/12/2022,14.91
15/12/2022,23.63
16/12/2022,29.5
17/12/2022,23.22
18/12/2022,27.42
19/12/2022,20.91
20/12/2022,16.5
21/12/2022,16.58
22/12/2022,13.61
23/12/2022,11.57
24/12/2022,9.82
25/12/2022,8.43
26/12/2022,7.66
27/12/2022,7.29
28/12/2022,6.02
29/12/2022,5.54
30/12/2022,5.19
31/12/2022,5.21
